meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
13th FINA World Championships 2009,01:55.36,30/07/2009,Men 200 Medley LCM Male,USA,United States of America,"SHANTEAU, Eric",M,01/10/1983,,,25,25,,Rome,ITA
Japan Swim 2014,01:55.38,10/04/2014,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,26,26,964,Tokyo,JPN
13th Pan Pacific Championships 2018,01:55.40,11/08/2018,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,27,27,964,Tokyo,JPN
US Olympic Team Trials - Wave II,01:55.44,18/06/2021,Men 200 Medley LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,28,28,963,Omaha,USA
US National Championships (50m),01:55.44,25/06/2013,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,28,29,963,Indianapolis,USA
US Olympic Team Trials,01:55.51,25/06/2012,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,30,30,961,Omaha,USA
FINA Champions Swim Series 2020,01:55.55,18/01/2020,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,31,31,960,Beijing,CHN
13th FINA World Championships 2009,01:55.55,30/07/2009,Men 200 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,31,32,,Rome,ITA
17th FINA World Championships 2017,01:55.56,27/07/2017,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,33,33,960,Budapest,HUN
19th FINA World Championships Budapest 2022,01:55.71,22/06/2022,Men 200 Medley LCM Male,USA,United States of America,"FOSTER, Carson",M,26/10/2001,,,34,34,956,Budapest,HUN
Hancock Prospecting Australian Swimming Trials 2019,01:55.72,12/06/2019,Men 200 Medley LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,35,35,956,Brisbane,AUS
US National Championships (50m),01:55.73,29/07/2018,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,36,36,955,Irvine,USA
Japan National Championships (50m),01:55.74,11/04/2013,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,37,37,955,Nagaoka,JPN
19th FINA World Championships Budapest 2022,01:55.75,21/06/2022,Men 200 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,38,38,955,Budapest,HUN
German National Championships (50m),01:55.76,16/06/2017,Men 200 Medley LCM Male,GER,Germany,"HEINTZ, Philip",M,21/02/1991,,,39,39,955,Berlin,GER
Olympic Games Rio 2016,01:55.78,10/08/2016,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,40,40,954,Rio de Janeiro,BRA
16th FINA World Championships 2015,01:55.81,06/08/2015,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,41,41,953,Kazan,RUS
10th Pan Pacific Championships 2006,01:55.84,20/08/2006,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,42,42,,Victoria,CAN
17th FINA World Championships 2017,01:55.88,26/07/2017,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,43,43,952,Budapest,HUN
British National Swimming Championships (50m),01:55.90,14/04/2021,Men 200 Medley LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,44,44,951,London,GBR
2014 BHP Billiton Aquatic Super Series,01:55.90,31/01/2014,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,44,45,951,Perth,AUS
